image,L_m,L_s,A_m,A_s,B_m,B_s,height,width,ver_symm,hor_symm,cent_symm,feat_num
ISIC_0028315,94.68720794392523,13.726095858795796,172.50830273698264,1.1342309271921982,148.05269526034712,2.1293929489492287,213,187,0.7060246995994659,0.8475884512683578,0.7060246995994659,28
ISIC_0028318,105.20237343991025,12.969785577915706,174.16230192118917,1.347831574373417,149.1241235450848,2.4889747110999814,298,308,0.7687210769877998,0.7667578179778433,0.7687210769877998,70
ISIC_0028319,137.2340199062576,18.53423699739237,170.13015629960225,4.662901778512383,145.70980934062857,3.5566846025809906,367,244,0.7198558383596945,0.7816474015424548,0.7198558383596945,73
ISIC_0028320,110.42819641089642,24.809340063357,171.98209751689117,2.894454949860789,155.00292636743126,3.161677461829548,173,199,0.8898308731763998,0.8797176916125146,0.8898308731763998,45
ISIC_0028321,136.94590286169748,14.174663869639724,172.14758439822077,2.5228387047291143,151.64759725400458,2.20932899295605,238,321,0.7603939012161571,0.7314940991952279,0.7603939012161571,100
ISIC_0028322,116.3613712567927,19.794840426142883,172.23554746213435,2.5193179161207975,157.37628627587003,1.7004340755323872,228,248,0.8252399121285697,0.8195167071337727,0.8252399121285697,74
ISIC_0028324,115.66889479680972,17.997097244709945,177.30725408279528,2.538646581201096,156.8902899101152,2.6575754616971783,203,275,0.9365489302443347,0.858665653880238,0.9365489302443347,43
ISIC_0028327,143.06715738652105,11.62205765877755,170.5885076576042,2.2044955545322327,148.92963710475289,2.082140215767106,237,463,0.5445209545292651,0.5698088567018876,0.5445209545292651,142
ISIC_0028328,107.13894215404282,19.033878770103705,164.6293544263343,1.9991524087597214,153.92505592841164,1.1061329388301397,131,145,0.8974912112496005,0.840843720038351,0.8974912112496005,22
ISIC_0028330,125.7819036989796,13.107119538648387,174.51267538265307,2.812797385271372,146.5343431122449,4.007355372469089,368,422,0.5536989795918368,0.6621173469387756,0.5536989795918368,132
ISIC_0028332,148.98128543049566,19.634934966334995,145.1365255099569,2.627941885289666,135.5916832210863,5.219185603939974,316,472,0.7295411599399195,0.8507921895440671,0.7295411599399195,176
ISIC_0028333,131.61577571699667,12.93751441413065,175.38318593576568,2.491664244865282,150.16756776110853,3.041384401836831,275,309,0.818933724802177,0.767034265458842,0.818933724802177,105
ISIC_0028334,127.80201918869595,9.464097574008798,177.65414456622662,3.1788165543244187,150.63735712532417,3.774055044574175,368,420,0.6107298748145698,0.6805903885764293,0.6107298748145698,225
ISIC_0028337,100.09559309238465,22.368281502655314,171.19920732282722,1.7868770092575996,155.98405209021422,2.623316174530613,170,172,0.8913843540624705,0.8874209681985468,0.8913843540624705,31
ISIC_0028338,116.874728940784,21.594244906532897,139.92894078398666,2.0180887073378413,151.94862385321102,4.836616248826243,102,98,0.8410341951626356,0.7226021684737282,0.8410341951626356,21
ISIC_0028339,97.74732011885507,19.920574694098875,172.3041900176778,1.727401391967043,155.33362169481325,1.2340801872515035,276,332,0.6995900252002859,0.6503554368676421,0.6995900252002859,97
ISIC_0028340,114.53694759221418,14.129299367679252,175.5278655025079,2.2230937173528704,158.7493549652197,2.1038698244761806,368,396,0.8220942473218156,0.8611885152847442,0.8220942473218156,137
ISIC_0028341,93.64808253438933,17.618720074785188,171.1514172571905,2.0008072236467367,152.04589151729888,1.8788789395579633,299,374,0.8820081283868278,0.8858899541475614,0.8820081283868278,95
ISIC_0028342,137.80915032679738,8.493694608998203,171.0455648926237,1.6481255610057977,152.32763772175537,2.5084975887172676,134,130,0.7940242763772175,0.7529411764705882,0.7940242763772175,21
ISIC_0028344,134.04542605482794,14.875088219588807,149.64939135024576,3.249891736802785,161.7386599808663,3.5484574541773686,214,236,0.813182462969683,0.7926632138026589,0.813182462969683,58
ISIC_0028345,106.38734433418604,22.09278521442889,176.13276923509403,2.990464191903938,157.2332949146825,3.969201157013731,339,291,0.9222865656537261,0.9401090714868018,0.9222865656537261,87
ISIC_0028348,94.4182772438739,16.728456306417048,172.6372921025568,2.2976668932681474,144.83183800844,1.8142644739026141,328,339,0.5948437887868364,0.5407815879995744,0.5948437887868364,70
ISIC_0028349,106.36781430432161,13.345443282989615,176.82065164563852,1.8073699365472915,151.37335484748925,1.8386991488672393,368,496,0.548358249577169,0.7355897276385622,0.548358249577169,260
ISIC_0028351,104.24252238521623,16.13411693531625,173.14700419127453,4.479073139391213,153.78612592874833,4.702378060598525,368,304,0.6533625452467137,0.559725662030863,0.6533625452467137,179
ISIC_0028353,133.87080385676435,9.351229430045072,174.44467509764826,5.03314704306261,133.99168282756548,8.254750937678377,368,399,0.6136953374668815,0.5669197782087351,0.6136953374668815,247
ISIC_0028355,121.43028150486714,20.314948330006303,132.80364816276418,0.8482804845384805,120.93150925195124,2.3618824869959605,254,162,0.8171533806892923,0.8108392528282031,0.8171533806892923,75
ISIC_0028356,127.63687281213537,18.803860636000437,167.56026837806303,3.4274846855762156,155.71779463243874,1.3395076647651165,158,150,0.8903150525087514,0.9150525087514586,0.8903150525087514,36
ISIC_0028357,115.15858025669466,21.36581535394903,158.0517192204088,4.312163978287571,149.84089684677548,3.42098588628152,297,336,0.8191411820630645,0.8044366978291871,0.8191411820630645,122
ISIC_0028358,111.48902224127256,18.43423856781996,160.89098442634662,3.644835340365106,146.08186883840548,3.4127715904245344,227,246,0.9289898556936705,0.9228461208744106,0.9289898556936705,55
ISIC_0028359,135.04588966259521,9.110454939562834,173.2310953833108,3.2395993756619785,157.26645031881412,3.6426484583536154,331,445,0.5208819164723341,0.550741181650658,0.5208819164723341,234
ISIC_0028360,118.45824172218028,26.177658724870792,154.2324680865028,2.3142736307678833,151.22321399271485,4.099938243232554,231,181,0.861648016276704,0.880451547271355,0.861648016276704,55
ISIC_0028362,86.60410383148927,19.6064469567716,153.87522661311957,2.2122436830141576,136.7800531677059,1.9054242724975676,357,518,0.8397001796645719,0.8239043306478493,0.8397001796645719,244
ISIC_0028363,117.16337813072694,14.86020285547564,176.156658521686,2.9787759641202194,147.093341478314,4.505371627468559,319,349,0.42147220525351253,0.5107819181429444,0.42147220525351253,122
ISIC_0028364,136.49333634515472,16.18438380245984,156.2383668398464,2.5371071905557923,156.70177320984865,2.6244930703441818,209,182,0.6973684210526315,0.5813191777727581,0.6973684210526315,67
ISIC_0028365,176.77879777772478,13.151950161713819,169.96366150838122,4.119667958325931,158.97423639094876,5.164114766210387,316,446,0.7388588187605808,0.7847349722215599,0.7388588187605808,168
ISIC_0028366,106.94644648949284,13.926109505562119,172.45724033141252,1.3663783804519627,145.85545139187522,2.280174744839637,210,285,0.6074940512026604,0.6090708408589204,0.6074940512026604,66
ISIC_0028367,72.83587559429478,17.37482127129837,148.99405705229793,4.072437935101714,151.26297543581617,2.4639798162835826,101,145,0.8022979397781299,0.8261687797147385,0.8022979397781299,23
ISIC_0028368,80.08022223727896,30.016402473172374,145.88905074869572,3.1331737264594115,151.80306931363916,7.071566639970677,230,199,0.8133342367369063,0.8078121823971813,0.8133342367369063,125
ISIC_0028369,106.34437034739454,18.771372540491225,172.9296681141439,1.609024087042341,153.68804280397023,1.48540240369263,130,141,0.9272642679900744,0.9222239454094293,0.9272642679900744,19
ISIC_0028371,100.86704031332299,22.03843076172595,157.49220068877034,2.4939571668126694,151.2523465460193,4.32258226830211,151,143,0.8213248700114795,0.912755756634479,0.8213248700114795,24
ISIC_0028373,97.27411775270136,15.78375148776717,153.8785955880152,3.160978670693191,154.51701637283367,4.573597478311695,220,218,0.8314526025921158,0.8413301804902871,0.8314526025921158,43
ISIC_0028374,87.37349168042678,30.091935948592887,165.67814048012193,5.831174165416648,151.75180998348787,7.702637750337956,147,142,0.9129937761971294,0.9143909564333799,0.9129937761971294,20
ISIC_0028375,51.297291709737436,24.640130971112942,160.47434360140582,4.700024985548829,143.1098201364482,7.335627114924835,221,316,0.8937978085590242,0.8662394045896217,0.8937978085590242,50
ISIC_0028377,113.81385697746906,19.013107495722362,170.3207943717161,2.0580894027882355,152.9539585003117,1.5222866143300735,314,284,0.7287558999020394,0.8177041588743432,0.7287558999020394,99
ISIC_0028378,139.5110433567449,13.201504238661457,150.55176857044336,3.301720056588706,160.75479573873432,2.6274315221230973,271,287,0.8541768751928277,0.8893486506596976,0.8541768751928277,65
ISIC_0028379,108.39370668664543,19.20582529193061,177.71651994755572,1.1973665413390722,162.23356433789098,1.2881194755257306,110,139,0.890990822251358,0.8383592433039895,0.890990822251358,20
ISIC_0028380,76.74245715664978,27.27173582030857,160.8747284576394,3.1346014582519186,154.44267439053826,5.001668443998603,94,70,0.6541153753318851,0.651218923485397,0.6541153753318851,13
ISIC_0028382,89.33781895140359,21.287028102914284,169.35279319570338,2.798737258947003,156.00882482130734,3.394110724459688,219,186,0.8079303597811763,0.8153975162720122,0.8079303597811763,60
ISIC_0028383,111.9051869591248,18.080206222707048,175.224133238992,2.185824148824801,156.82740978609917,1.1387619483130658,185,166,0.7664507701518533,0.7626408316551462,0.7664507701518533,42
ISIC_0028384,160.96879352143188,7.788283116393067,143.08694829868813,1.2978901640077025,132.81819432265607,7.072577140685293,337,378,0.35879713209882913,0.416602190471278,0.35879713209882913,154
ISIC_0028385,139.20365916617348,14.090379758035592,150.72515960058928,1.9509132252248633,121.59045292569601,4.109553559030354,368,518,0.713827014367201,0.7880176788345065,0.713827014367201,244
ISIC_0028387,140.6045488503362,16.019964174615744,161.4553000747074,2.6736477059073627,151.84357101353035,1.4462710579341505,216,170,0.8452726819955175,0.8075039428903461,0.8452726819955175,50
ISIC_0028390,88.09400931175608,25.413715212353225,148.71283745728982,4.502164841682449,133.53863627830134,4.907489057735158,368,403,0.9029024142980513,0.8775203694664514,0.9029024142980513,177
ISIC_0028391,98.8820866861741,12.163809133320076,175.07959948792978,1.426420435992249,146.53323884418435,2.537266457303834,179,178,0.8545171909290417,0.8681419166057059,0.8545171909290417,40
ISIC_0028392,136.59653293537863,12.32309959806244,172.933990421323,2.960930258459292,155.51244186853614,2.9684257300780876,330,269,0.7483514958006524,0.8170160338724232,0.7483514958006524,86
ISIC_0028394,106.54720369420215,16.410127850468086,174.36474545350893,1.3609957259169385,152.1730517074283,2.382836332413287,226,242,0.8626646143321361,0.8782281511886437,0.8626646143321361,65
ISIC_0028395,137.91884284386742,10.51462882787501,177.39342231081062,2.9061710763363404,148.94870102759558,3.120622971403522,343,437,0.6558160832850736,0.6584288427091891,0.6558160832850736,201
ISIC_0028396,120.45508381134086,17.4721880933508,173.64021209906215,2.489454945017325,162.43144566819876,2.0353550369789195,339,366,0.7563462467633831,0.7822144034094428,0.7563462467633831,110
ISIC_0028397,138.03019827551952,10.373731173436125,168.90322644733183,3.712278968419239,145.48291413358763,6.844657954572977,301,344,0.7054674772519569,0.5100329796956332,0.7054674772519569,110
ISIC_0028398,140.88588168841488,13.646536768756835,172.6627191176893,4.040001788804504,147.8154863910084,12.110711114854096,368,460,0.6576354915607977,0.6981896163824878,0.6576354915607977,100
ISIC_0028399,142.19669221460268,23.63072514728971,148.73610326744657,3.3392285426436943,139.65227914481648,6.441916756502816,145,127,0.881403791851553,0.8884227511093182,0.881403791851553,32
ISIC_0028400,149.00173059734135,11.75732506266166,149.36053477359602,1.483383175836622,127.51526158644428,3.7397801520899208,342,518,0.38084552041534336,0.4547857672631839,0.38084552041534336,363
ISIC_0028401,67.97795333009236,20.700016676682527,162.15206611570247,2.426602054294605,138.97965483714145,5.331043843956076,173,326,0.930189596499757,0.9180845892075838,0.930189596499757,39
ISIC_0028402,101.23285647122037,19.106914842954662,174.7642554906307,2.869290044440585,149.84182953858556,2.3465679458608917,134,193,0.5808314863321915,0.5939284035193767,0.5808314863321915,40
ISIC_0028403,113.6887816646562,16.520094342716636,159.17265782066747,1.6743122662338432,144.1076397265782,2.0606880894897546,217,176,0.8880579010856453,0.7850422195416165,0.8880579010856453,46
ISIC_0028405,122.51943781251407,11.75886790829,174.96148475156537,2.300150407876751,155.93459164827243,2.655981531732467,172,190,0.8278751295103383,0.8574260101806388,0.8278751295103383,43
ISIC_0028407,106.43795250506805,17.33481120471467,172.29237257457282,1.4113200358051639,153.777566608746,2.3975364898621314,279,287,0.8887742542716478,0.8542752678830003,0.8887742542716478,83
ISIC_0028408,127.57062072593372,16.23623012805875,163.70817990531302,2.5358066456447377,142.30725056987552,2.3461187571552493,190,213,0.7652989654567771,0.7679291600911801,0.7652989654567771,48
ISIC_0028409,101.14385359633991,19.967122321694525,168.93542338558464,1.6710549888438961,150.98537463436585,2.4890693021040806,135,138,0.7566189154728868,0.8388209705242631,0.7566189154728868,19
ISIC_0028413,183.07327139472903,13.06878776414643,149.87679523245484,3.3526306465837954,143.95898726680485,5.1798836636987176,368,404,0.5446402132069884,0.4680929819366301,0.5446402132069884,180
ISIC_0028416,98.8653350515464,20.06345410786127,170.8494281572165,2.2708797432501924,149.4215931056701,2.629868933301615,182,195,0.8447164948453608,0.8985583118556701,0.8447164948453608,42
ISIC_0028417,113.8408792034567,18.774314060335062,172.57373661469097,2.5094900987728717,163.37300394514372,1.7130687877591402,210,163,0.7462896862671425,0.7732951343227503,0.7462896862671425,60
ISIC_0028420,113.71078415091833,11.323414619061069,153.39699093294365,2.2467868154327753,154.7517685741805,2.170049345672851,242,296,0.6762761964861005,0.5967650868511076,0.6762761964861005,128
ISIC_0028421,71.82758620689656,22.013047525408272,165.31969782619868,5.043376062742663,145.38809805231514,4.1831685842588975,191,166,0.8089829898761498,0.8508145331209209,0.8089829898761498,42
ISIC_0028422,100.64363898868483,15.869736814674885,173.89013866971092,1.6385578098363918,151.33233723936476,1.4006215734027916,289,314,0.8847832656213276,0.8519625289594736,0.8847832656213276,113
ISIC_0028423,95.35239602169982,24.01442272426876,152.1986889692586,2.4415570468122993,152.89602169981916,2.433387880752533,78,82,0.7662748643761302,0.7463833634719711,0.7662748643761302,11
ISIC_0028424,102.21439920668011,23.678510822885055,168.85863355157142,3.135339739170921,151.70395871130592,3.6174965677792286,367,348,0.8470605469850464,0.885024960277662,0.8470605469850464,122
ISIC_0028425,44.941167325928866,18.957960694014094,136.69241531791408,4.353230182288543,132.93850724612648,4.4367535457126035,294,275,0.8670478296167067,0.8964814398977424,0.8670478296167067,58
ISIC_0028426,116.31491332134247,14.485260142820207,182.6398530481038,2.3531506569815,135.13344303700586,3.678633457866029,301,266,0.8103402089472275,0.8065516053729287,0.8103402089472275,183
ISIC_0028427,101.08969295121668,17.312905796364472,166.6536992191041,2.9103078440407395,137.31937735531412,1.8872761894082999,368,422,0.816042683795439,0.8026521969981482,0.816042683795439,128
ISIC_0028428,130.5161553735205,13.035743932660742,184.55142299658755,3.6810717655890395,152.9908113358375,2.8573369780740108,257,518,0.8918247535220347,0.9397536509682909,0.8918247535220347,65
ISIC_0028429,116.40987446130787,23.626447309781827,151.31017425519957,1.395577582245799,145.8549747048904,4.154063015814946,330,259,0.7908188120667041,0.7313284616825932,0.7908188120667041,115
ISIC_0028430,113.7557735092282,21.763858660230753,146.58421332999092,3.5320553851556773,151.4900197411713,4.134497609366874,202,263,0.7990474101463354,0.8412245793250399,0.7990474101463354,58
ISIC_0028432,103.53455174425874,20.01288461576956,175.69972491976824,3.067273662925904,150.13189263535196,2.3017313368194285,280,258,0.8654607593881549,0.863418497061643,0.8654607593881549,94
ISIC_0028433,145.5559867641652,8.491828856272774,168.22807304219944,1.9395630499577956,151.2419216471261,4.503346704569428,248,205,0.5418521998447648,0.7388782221495976,0.5418521998447648,73
ISIC_0028434,108.44972792720598,18.570045814934158,171.84743243417907,3.0339901547098727,149.4193410797606,3.3444806823725552,365,432,0.5412115963758094,0.7743152942392948,0.5412115963758094,231
ISIC_0028435,132.6333609347686,10.032939718016259,176.45362301696832,2.108523122525993,143.49628694977852,3.487055871919183,368,351,0.6500795184206721,0.6231878343388142,0.6500795184206721,91
ISIC_0028436,135.75436369406538,33.82428510756638,147.1835396170528,4.608352757145051,143.16957579604357,11.705893627810633,138,224,0.2615042843541733,0.1146725907119433,0.2615042843541733,41
ISIC_0028437,89.95986186482486,21.093297747097697,169.748811050814,3.6379722306499125,149.80813024173654,2.8778296183237377,297,362,0.8441835224469659,0.48509126788357176,0.8441835224469659,103
ISIC_0028438,177.20290184541324,14.353942183090124,152.1197913880717,2.077577116463421,124.71594009093342,5.7711041588454295,368,513,0.866006953730944,0.8404653650708745,0.866006953730944,174
ISIC_0028439,102.80065466448444,16.075715446414392,173.91617956511573,1.5429666028024802,148.0099836333879,1.6753639744173079,210,306,0.8494739303249942,0.8380173018470891,0.8494739303249942,79
ISIC_0028440,86.31750111756817,12.094038934616126,171.28368350469378,1.218446075739488,146.11915511846223,2.63828024775618,247,274,0.9075771122038444,0.9205632543585158,0.9075771122038444,50
ISIC_0028441,154.47833800049847,13.563982123358775,158.60564164968403,4.006172296455333,147.49845323793744,5.417174500179571,251,406,0.7783658568768601,0.7793921445012976,0.7783658568768601,96
ISIC_0028443,130.06402003698418,13.515893704331154,170.28494183188596,3.058255581857604,155.20720488752605,2.399565271674735,225,250,0.9126893097071698,0.9037709791437466,0.9126893097071698,65
ISIC_0028444,99.77990947529196,20.124855407522684,172.2531711587535,2.5151723465926072,153.5653882690409,2.505806412930353,282,295,0.8734703000726433,0.8630022165514929,0.8734703000726433,107
ISIC_0028446,67.62946340175566,23.451459364177058,164.4589136030625,4.283484481764405,147.14579895716454,3.6934809066894356,138,142,0.9348557850966933,0.9434360768266121,0.9348557850966933,26
ISIC_0028447,129.01588050908268,22.781761991022744,149.43585482835456,1.8603253564586886,159.31887533517127,2.7231835310268493,283,414,0.5549869708070546,0.5522489519996979,0.5549869708070546,177
ISIC_0028450,129.7996841651912,14.618217242416351,157.94568598363404,5.044992350821294,151.3509594678662,3.281938222830592,165,222,0.8166243958462938,0.8345695554385797,0.8166243958462938,29
ISIC_0028452,111.37527837163728,10.904636079281282,174.71963522180653,2.4885576718538327,146.66479600926422,2.946190735912625,368,518,0.7222741849278461,0.7120746481382505,0.7222741849278461,184
ISIC_0028453,141.94577745180217,13.320373852860875,140.81422883487008,1.7871499189487658,112.3630029337804,8.079147174229245,154,190,0.9179589270746018,0.923197820620285,0.9179589270746018,30
ISIC_0028454,94.3065590026916,34.81982633418754,153.05137649336544,6.314367193437517,138.49579732728904,3.88748879177861,233,288,0.8814043537800443,0.7467535533833877,0.8814043537800443,161
ISIC_0028455,124.0812071730573,14.747075827403641,180.29584487534626,3.10439143543821,168.67743111240705,3.6102229736216676,352,278,0.7143315352092142,0.7781017641055548,0.7143315352092142,70
ISIC_0028456,89.79264263161758,18.523457250775525,171.88068140098392,2.5782860764839364,156.69814230119684,2.9940595540638855,247,171,0.8985975475438726,0.755965929950804,0.8985975475438726,57
ISIC_0028458,110.21341182963849,17.666018389436964,175.3093551651182,1.8086312387917898,155.13696991997057,1.5498063472063133,178,97,0.8021341182963849,0.8184159690920798,0.8021341182963849,30
ISIC_0028459,111.92367890492359,14.712384253750578,170.2236842105263,1.1436031991880047,143.45819185059423,2.781594772970769,256,247,0.816054753820034,0.7000477504244482,0.816054753820034,93
ISIC_0028461,127.2630599586492,22.839889930312687,163.46485182632665,3.781411738602201,121.90944176430047,9.206180341314045,150,171,0.8501722949689869,0.8325292901447278,0.8501722949689869,45
ISIC_0028462,101.94916120241845,18.6235003510953,170.15813676232648,1.438571783476484,156.89497289165175,1.6622587801413664,275,189,0.8930710494195123,0.8834482954384172,0.8930710494195123,48
ISIC_0028464,142.8271938394345,17.47934223174945,145.03014194586518,2.5305068217611093,150.08792598126544,3.9677560333607866,244,293,0.4684213550945348,0.6947589219010402,0.4684213550945348,96
ISIC_0028466,108.92041496573162,23.574961407300016,175.92348601175985,1.6810672543562366,156.09771169619114,1.474958193821905,211,197,0.8203812591288716,0.8233399498146137,0.8203812591288716,66
ISIC_0028468,116.61617206080032,15.02953776906063,156.30844793713163,3.2413179501443175,145.39230689690828,4.137108182368223,142,108,0.811911901561369,0.8555475131837452,0.811911901561369,31
ISIC_0028469,122.20633137817714,15.583695252855039,169.52052914014726,5.753248083302597,147.77935854236867,6.1421372825450575,298,306,0.0877740338616415,0.08286534381629851,0.0877740338616415,75
ISIC_0028470,116.4845603146316,10.400677837351514,174.07152952743806,2.5402250237964026,151.47932925705155,2.2270604498601942,323,518,0.9259970503287654,0.930652000245806,0.9259970503287654,100
ISIC_0028471,102.22490227064792,15.543393910523138,174.85053647176244,2.102216485330007,155.14750894119604,1.315645647990903,202,255,0.49854445645845463,0.48145221658487897,0.49854445645845463,69
ISIC_0028472,93.86055768923028,22.873270181398155,149.96183389342295,2.442142057830455,136.538946231397,2.879842077651855,232,306,0.8526164186269803,0.8719795167226756,0.8526164186269803,82
ISIC_0028474,118.39152689548011,17.117079620873728,170.91083588501442,2.3066722240711686,155.03674420730314,2.0586267821544437,209,167,0.9002787806772999,0.9021982541931356,0.9002787806772999,44
ISIC_0028475,84.88379682179342,15.299943939850777,171.95190124858115,2.6569008973702375,156.2212542565267,1.4662092606317916,230,226,0.859477866061294,0.922360953461975,0.859477866061294,59
ISIC_0028476,112.6424644056025,23.280928039143834,147.52572635721728,4.080287711477533,150.94585600185206,3.9044011327242694,274,365,0.2944206505382567,0.42750897094571133,0.2944206505382567,129
ISIC_0028477,67.31023928770173,19.78524857030936,156.4671675013912,2.5295485686917587,143.9844184752365,3.635795859069725,69,80,0.6758486366165832,0.6805787423483584,0.6758486366165832,2
ISIC_0028478,128.8449074074074,17.59908663566357,147.21326164874552,3.216436199090076,160.16440785543608,2.3500944496049216,243,390,0.7759669952210275,0.6611036439665472,0.7759669952210275,89
ISIC_0028480,145.88958309173142,7.813420957578525,174.3670416328424,3.024740714145687,154.38156674011364,2.7428610178190675,320,344,0.7914588890177432,0.7832250956743593,0.7914588890177432,226
ISIC_0028482,125.08515231024025,15.34744358823158,172.98368038110127,3.1033923799332546,155.5190085412829,2.512061129967012,267,296,0.801726865032844,0.816539198719738,0.801726865032844,88
ISIC_0028483,139.13602155135553,9.38592475400114,166.3154023774908,1.9049013832911572,155.79070811596682,1.6499965775094154,322,319,0.7001197297528435,0.5213375523817668,0.7001197297528435,174
ISIC_0028484,64.24070741545144,28.044287363645875,152.78383493639464,4.5525680478202695,130.92491467576792,6.387352471506508,153,290,0.9247905677939807,0.9286379149860379,0.9247905677939807,56
ISIC_0028485,91.86114432109308,9.521971329596589,170.61104469114716,0.9513846660555312,156.40387133504126,1.4559659993063896,170,146,0.8947338457159123,0.898491317961856,0.8947338457159123,33
ISIC_0028487,95.42472703209441,25.250040347378565,149.73338165088467,1.7167523298598701,141.4304621153634,4.388975991207831,308,312,0.8458617592840599,0.8306102191621106,0.8458617592840599,153
ISIC_0028488,109.70487615876932,14.307341918134615,151.1194214045863,3.023196145899884,142.67113910972074,4.847356437732826,250,394,0.8957035846511494,0.8931492695806905,0.8957035846511494,116
ISIC_0028491,99.734627562073,20.932636874452264,173.72787868688553,1.7794877221231513,153.1205632394601,1.80679310727246,156,118,0.9068488585235794,0.9203466088985169,0.9068488585235794,33
ISIC_0028492,169.49009648271988,12.525172629388006,162.5678697228036,2.437707435406222,143.743835826229,9.47651882359969,368,282,0.2015416815559753,0.33789371586094236,0.2015416815559753,99
ISIC_0028494,117.39930099508025,26.100368600247645,156.13241023129495,2.955765030318438,144.8749026067986,3.212152726703489,361,384,0.7483137062843659,0.7241601923376595,0.7483137062843659,177
ISIC_0028498,108.20551467679405,19.57502375878042,152.49552970962893,2.027298027326834,133.72406835983858,3.413370020542875,254,252,0.5464039876572514,0.5396787720547511,0.5464039876572514,87
ISIC_0028500,119.4283988645286,21.6248890342733,151.3826176239657,2.41326082888705,150.9702844718246,2.6324820886802214,144,163,0.8857884882527027,0.8636830343661291,0.8857884882527027,45
ISIC_0028501,141.06500779991305,16.36505954868434,172.10878960693552,3.1033284543194886,153.02447382553768,3.6728808751367996,346,261,0.3182364524461039,0.3146561644886582,0.3182364524461039,110
ISIC_0028502,110.24139829019792,11.593913066861635,177.67832298864036,2.322409190064034,160.38433071788268,2.6801833021431283,293,422,0.7688488113362221,0.7727134324862396,0.7688488113362221,97
ISIC_0028504,95.14199771807904,37.100841235812034,161.11720775853126,3.3541066858223227,145.1405455865574,6.154567527882475,109,122,0.8996992013276631,0.8986619645265014,0.8996992013276631,17
ISIC_0028506,103.99882595361318,20.726988079538575,171.05709699060762,3.43883595459622,146.35379528464634,3.083597630064231,195,402,0.7651188422465018,0.6363810619129768,0.7651188422465018,92
ISIC_0028507,67.66494904385664,35.08886110573746,154.75048665979617,3.862803892781287,150.75037215160884,7.118678016071252,118,107,0.8711782892476813,0.8446123897858697,0.8711782892476813,27
ISIC_0028509,94.37516930022572,23.687708943541,148.90428893905192,2.888109761290458,155.4672686230248,4.193694986663288,53,60,0.9038374717832958,0.8659142212189617,0.9038374717832958,9
ISIC_0028510,122.19392922087005,26.320862326516618,150.27394041124631,2.207006832280708,152.35428731291088,5.736156513765026,223,234,0.868680934396419,0.8768778850188838,0.868680934396419,105
ISIC_0028513,45.28273372339101,20.410663920827314,132.36254201419146,2.9001789736893824,127.27679571766463,2.6530540833816088,298,389,0.8929167185360388,0.8678575874517614,0.8929167185360388,79
ISIC_0028514,112.53011969815249,25.243669457564657,164.46454592766068,3.771043631535457,153.5307702315899,1.8628565595788718,129,165,0.9058027582617747,0.8528493364558938,0.9058027582617747,39
ISIC_0028515,117.5653927446836,8.668853153313036,178.79549670016823,1.4638146414018733,154.13570288573524,3.7367897195998006,291,248,0.7797308372514342,0.7743173877410171,0.7797308372514342,73
ISIC_0028516,88.25492029128125,22.685998101012615,171.23071245817752,4.022026475946692,150.5889588663649,3.876514518040474,256,166,0.40897461129698875,0.540051171029325,0.40897461129698875,55
ISIC_0028518,67.87840923669019,24.622499335848882,147.75943553559975,2.866633455081817,144.8189095574086,4.877674562541655,252,246,0.7621808851828095,0.7838871071199487,0.7621808851828095,107
ISIC_0028521,128.48836731549483,14.31831268433165,166.54362898669817,3.215176117058093,149.26480406758768,2.5949650626985017,166,185,0.831698423296184,0.8165476863027066,0.831698423296184,46
ISIC_0028522,117.85304067343246,15.966047683227037,173.69475257650853,2.893497249225401,146.67878215718667,3.204174607976475,200,202,0.8571316182833766,0.8885217528125245,0.8571316182833766,59
ISIC_0028523,113.77579059485223,16.262963630904775,176.3611181352153,1.740408853564979,158.27697447568255,1.8658414360380966,368,492,0.8878110081760573,0.7945870976146142,0.8878110081760573,144
ISIC_0028524,99.20649037200272,18.976877434875572,157.18988404428353,2.7501919536131667,136.79524109344666,2.95588556556919,249,238,0.8944330762369485,0.8429613306049636,0.8944330762369485,81
ISIC_0028526,111.75052169412864,13.376934808529862,177.53476569673293,2.084958867424948,143.74512946361497,2.3051462272294634,368,241,0.7938765629956094,0.7794527637268159,0.7938765629956094,89
ISIC_0028527,124.84563829114592,13.395903786701828,144.32753387990812,3.036754567103031,140.34337260522267,6.665052909840511,362,499,0.6820452294138724,0.7335764115750205,0.6820452294138724,206
ISIC_0028528,92.12859180513733,25.379113490878392,153.7993465566216,3.2702459317664307,145.24261523644654,8.356906805453391,295,440,0.7781218379314129,0.8833920538359321,0.7781218379314129,140
ISIC_0028529,105.27951638468059,21.35879545325736,154.5937188985956,2.8039111724186543,147.17711673854546,3.832700414623347,245,266,0.6268200081094032,0.46223598363374985,0.6268200081094032,102
ISIC_0028530,118.94693673972678,17.36580097090371,176.21161572778408,2.180213065562135,158.19986699548338,1.6704873073407764,211,226,0.8850896395023414,0.8941228629222201,0.8850896395023414,43
ISIC_0028531,93.55312500000001,24.330250032074552,144.75746527777778,2.34425194599322,151.959375,2.9938737723777447,110,77,0.7559027777777778,0.7557291666666667,0.7559027777777778,8
ISIC_0028532,154.07649895564566,11.664338550137742,168.94179260351396,2.9313347155994975,152.36076299299668,3.290594848434446,325,446,0.4059773928000983,0.4877749109227178,0.4059773928000983,221
